path,line,pattern,classification,text
reports/real_field_mapping_report.json,2223,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2521501_19525/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2241,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3004251_41035/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2259,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1404836_26483/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2264,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3028728_3187186/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2282,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1825107_17600/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2300,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3735749_49409/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2318,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2529995_124338/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2336,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1766246_56942/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2354,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1326040_3759067/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2372,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1308127_574269/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2377,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2773162_4848423/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2395,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2462755_6955/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2413,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2341799_100597/Updated_Bottom_inst_anno.json"","
reports/u1_unified_freeze_training_summary.json,4996,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage1_roty_orient0327_v1.log"","
reports/u1_unified_freeze_training_summary.json,4998,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage1_roty_orient0327_v2.pid"","
reports/u1_unified_freeze_training_summary.json,5001,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage2_orient0327_v1.log"","
reports/u1_unified_freeze_training_summary.json,5003,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage1_roty_0228_0317_0327_v1.pid"","
reports/u1_unified_freeze_training_summary.json,5006,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage1_roty_orient0327_v2_continue400.log"","
reports/u1_unified_freeze_training_summary.json,5007,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage1_roty_orient0327_v2.log"","
reports/u1_unified_freeze_training_summary.json,5011,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage2_orient0327_v1.pid"","
reports/u1_unified_freeze_training_summary.json,5012,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/logs/train_chinese_attr_only_planjson_apm_stage1_roty_0228_0317_0327_v1.log"","
reports/u1_unified_freeze_training_summary.json,5013,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train_plan_ids.json"","
reports/u1_unified_freeze_training_summary.json,5014,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v2/train_plan_ids.json"","
reports/u1_unified_freeze_training_summary.json,5015,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage2_orient0327_v1/train_plan_ids.json"","
reports/u1_unified_freeze_training_summary.json,5016,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/train_plan_ids.json"","
reports/u1_unified_freeze_training_summary.json,5017,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_v1_finetune_lr1e5.yaml"","
reports/u1_unified_freeze_training_summary.json,5065,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/val-loss-epoch=23-val_total_loss=1.2606-val_orient_acc=0.7623.ckpt"","
reports/u1_unified_freeze_training_summary.json,5066,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/val-loss-epoch=24-val_total_loss=1.2361-val_orient_acc=0.7638.ckpt"","
reports/u1_unified_freeze_training_summary.json,5067,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/periodic-epoch-epoch=059.ckpt"","
reports/u1_unified_freeze_training_summary.json,5068,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/val-loss-epoch=28-val_total_loss=1.2768-val_orient_acc=0.7649.ckpt"","
reports/u1_unified_freeze_training_summary.json,5069,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/periodic-epoch-epoch=049.ckpt"","
reports/u1_unified_freeze_training_summary.json,5070,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/val-loss-epoch=22-val_total_loss=1.2518-val_orient_acc=0.7552.ckpt"","
reports/u1_unified_freeze_training_summary.json,5071,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/periodic-epoch-epoch=009.ckpt"","
reports/u1_unified_freeze_training_summary.json,5072,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/val-loss-epoch=27-val_total_loss=1.2739-val_orient_acc=0.7620.ckpt"","
reports/u1_unified_freeze_training_summary.json,5073,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/periodic-epoch-epoch=029.ckpt"","
reports/u1_unified_freeze_training_summary.json,5074,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/periodic-epoch-epoch=019.ckpt"","
reports/u1_unified_freeze_training_summary.json,5075,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/periodic-epoch-epoch=039.ckpt"","
reports/u1_unified_freeze_training_summary.json,5076,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/last.ckpt"","
reports/u1_unified_freeze_training_summary.json,5077,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=089.ckpt"","
reports/u1_unified_freeze_training_summary.json,5078,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=28-val_total_loss=0.6686-val_orient_acc=0.7825.ckpt"","
reports/u1_unified_freeze_training_summary.json,5079,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=05-val_total_loss=0.7387-val_orient_acc=0.7194.ckpt"","
reports/u1_unified_freeze_training_summary.json,5080,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=139.ckpt"","
reports/u1_unified_freeze_training_summary.json,5081,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=059.ckpt"","
reports/u1_unified_freeze_training_summary.json,5082,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=129.ckpt"","
reports/u1_unified_freeze_training_summary.json,5083,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=009-v1.ckpt"","
reports/u1_unified_freeze_training_summary.json,5084,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=069.ckpt"","
reports/u1_unified_freeze_training_summary.json,5085,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=049.ckpt"","
reports/u1_unified_freeze_training_summary.json,5086,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=119.ckpt"","
reports/u1_unified_freeze_training_summary.json,5087,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=109.ckpt"","
reports/u1_unified_freeze_training_summary.json,5088,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=009.ckpt"","
reports/u1_unified_freeze_training_summary.json,5089,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=029.ckpt"","
reports/u1_unified_freeze_training_summary.json,5090,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=079.ckpt"","
reports/u1_unified_freeze_training_summary.json,5091,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=019.ckpt"","
reports/u1_unified_freeze_training_summary.json,5092,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=29-val_total_loss=0.6674-val_orient_acc=0.7843.ckpt"","
reports/u1_unified_freeze_training_summary.json,5093,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=08-val_total_loss=0.6787-val_orient_acc=0.7419.ckpt"","
reports/u1_unified_freeze_training_summary.json,5094,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=16-val_total_loss=0.6679-val_orient_acc=0.7656.ckpt"","
reports/u1_unified_freeze_training_summary.json,5095,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=099.ckpt"","
reports/u1_unified_freeze_training_summary.json,5096,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=14-val_total_loss=0.6688-val_orient_acc=0.7565.ckpt"","
reports/u1_unified_freeze_training_summary.json,5097,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=07-val_total_loss=0.7276-val_orient_acc=0.7378.ckpt"","
reports/u1_unified_freeze_training_summary.json,5098,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=06-val_total_loss=0.7270-val_orient_acc=0.7185.ckpt"","
reports/u1_unified_freeze_training_summary.json,5099,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/periodic-epoch-epoch=039.ckpt"","
reports/u1_unified_freeze_training_summary.json,5100,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=09-val_total_loss=0.6661-val_orient_acc=0.7461.ckpt"","
reports/u1_unified_freeze_training_summary.json,5101,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/val-loss-epoch=33-val_total_loss=0.6600-val_orient_acc=0.7884.ckpt"","
reports/u1_unified_freeze_training_summary.json,5102,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/last.ckpt"","
reports/u1_unified_freeze_training_summary.json,5103,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=089.ckpt"","
reports/u1_unified_freeze_training_summary.json,5104,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=24-val_total_loss=0.7423-val_orient_acc=0.7755.ckpt"","
reports/u1_unified_freeze_training_summary.json,5105,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/epoch24_orientbest.ckpt"","
reports/u1_unified_freeze_training_summary.json,5106,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=139.ckpt"","
reports/u1_unified_freeze_training_summary.json,5107,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=059.ckpt"","
reports/u1_unified_freeze_training_summary.json,5108,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=129.ckpt"","
reports/u1_unified_freeze_training_summary.json,5109,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=149.ckpt"","
reports/u1_unified_freeze_training_summary.json,5110,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=169.ckpt"","
reports/u1_unified_freeze_training_summary.json,5111,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=069.ckpt"","
reports/u1_unified_freeze_training_summary.json,5112,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=179.ckpt"","
reports/u1_unified_freeze_training_summary.json,5113,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=22-val_total_loss=0.7335-val_orient_acc=0.7750.ckpt"","
reports/u1_unified_freeze_training_summary.json,5114,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=049.ckpt"","
reports/u1_unified_freeze_training_summary.json,5115,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=119.ckpt"","
reports/u1_unified_freeze_training_summary.json,5116,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=109.ckpt"","
reports/u1_unified_freeze_training_summary.json,5117,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=009.ckpt"","
reports/u1_unified_freeze_training_summary.json,5118,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=199.ckpt"","
reports/u1_unified_freeze_training_summary.json,5119,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=159.ckpt"","
reports/u1_unified_freeze_training_summary.json,5120,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=029.ckpt"","
reports/u1_unified_freeze_training_summary.json,5121,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=079.ckpt"","
reports/u1_unified_freeze_training_summary.json,5122,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=189.ckpt"","
reports/u1_unified_freeze_training_summary.json,5123,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=019.ckpt"","
reports/u1_unified_freeze_training_summary.json,5124,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=099.ckpt"","
reports/u1_unified_freeze_training_summary.json,5125,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=039.ckpt"","
reports/u1_unified_freeze_training_summary.json,5126,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=15-val_total_loss=0.7420-val_orient_acc=0.7595.ckpt"","
reports/u1_unified_freeze_training_summary.json,5127,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=21-val_total_loss=0.7437-val_orient_acc=0.7729.ckpt"","
