scene_id,room_type,uid,jid,raw_category
09c955e0-72db-4df5-99f5-0632d9658f7b,LivingRoom,134691/model,9900d16d-bc24-44eb-acb4-48f816e7c9ae,plants/plants - floor-based
09c955e0-72db-4df5-99f5-0632d9658f7b,Corridor,34647/model1,a95e8bb5-0792-4dd5-8627-3da70ad522e6,door/entry/double swing door - asymmetrical
09c955e0-72db-4df5-99f5-0632d9658f7b,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
09c955e0-72db-4df5-99f5-0632d9658f7b,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
09c955e0-72db-4df5-99f5-0632d9658f7b,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
09c955e0-72db-4df5-99f5-0632d9658f7b,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
09c955e0-72db-4df5-99f5-0632d9658f7b,SecondBedroom,141400/model,567fda52-4336-4d22-8060-5c8594102fac,build element/background wall
09cbb7d2-3005-4bbe-bf52-b05214df88ce,LivingDiningRoom,3911/model,a7a11e60-7473-4a3d-ae31-acad7f648c1b,door/single swing door
09cbb7d2-3005-4bbe-bf52-b05214df88ce,LivingDiningRoom,8068/model,4605b911-148a-4214-aa0e-d4245f3d5a18,appliance/refrigerator
09cbb7d2-3005-4bbe-bf52-b05214df88ce,LivingDiningRoom,8403/model,95c2bc9d-a4a6-4bee-a182-442b4970b986,door/single swing door
09cbb7d2-3005-4bbe-bf52-b05214df88ce,LivingDiningRoom,8419/model,83ff5e74-9403-4266-baaf-6222f6b70acf,appliance/appliance - floor-based
09cbb7d2-3005-4bbe-bf52-b05214df88ce,LivingDiningRoom,8419/model,83ff5e74-9403-4266-baaf-6222f6b70acf,appliance/appliance - floor-based
09cbb7d2-3005-4bbe-bf52-b05214df88ce,LivingDiningRoom,9441/model,cbe84742-2936-4dce-98ca-10760371450e,door/single swing door
09cbb7d2-3005-4bbe-bf52-b05214df88ce,LivingDiningRoom,9441/model,cbe84742-2936-4dce-98ca-10760371450e,door/single swing door
09cbb7d2-3005-4bbe-bf52-b05214df88ce,Balcony,5026/model1,0790dd3e-b631-448d-aa53-c4f783426e7b,window/window
09cbb7d2-3005-4bbe-bf52-b05214df88ce,Balcony,5064/model1,d866a7c2-06ff-46c6-ad12-f11ccff3e4d1,window/floor-based window
09cbb7d2-3005-4bbe-bf52-b05214df88ce,Balcony,9860/model1,a6a4de55-8ea1-4396-a3b3-1f67ab6ab68f,door/double sliding door
09cbb7d2-3005-4bbe-bf52-b05214df88ce,Bedroom,5026/model1,0790dd3e-b631-448d-aa53-c4f783426e7b,window/window
09cbb7d2-3005-4bbe-bf52-b05214df88ce,Bedroom,9014/model,3bdd97d3-383c-4479-a98e-808bac5cddc6,accessory/accessory - floor-based
09cbb7d2-3005-4bbe-bf52-b05214df88ce,Balcony,5026/model1,0790dd3e-b631-448d-aa53-c4f783426e7b,window/window
09cbb7d2-3005-4bbe-bf52-b05214df88ce,ElderlyRoom,9860/model1,a6a4de55-8ea1-4396-a3b3-1f67ab6ab68f,door/double sliding door
09cbb7d2-3005-4bbe-bf52-b05214df88ce,ElderlyRoom,9583/model,44b51d4d-8740-42ad-b88c-93efe49f9d2b,plants/plants - on top of others
09d742d0-9e99-4e31-ac3d-ad1879cf691b,LivingDiningRoom,2109/model,5e7e78dc-d24c-439f-ac53-2cd6c6e64d8f,door/single swing door
09d742d0-9e99-4e31-ac3d-ad1879cf691b,LivingDiningRoom,2117/model,1245be89-d45f-420f-9c3b-1d5e250d8f21,door/double sliding door
09d742d0-9e99-4e31-ac3d-ad1879cf691b,LivingDiningRoom,2150/model,4a1b2c94-a9cf-4854-a78f-2da610cdf3e7,door/double sliding door
09d742d0-9e99-4e31-ac3d-ad1879cf691b,LivingDiningRoom,2166/model,028efd28-be49-4d92-8d68-5b938272b5ff,door/single swing door
09d742d0-9e99-4e31-ac3d-ad1879cf691b,LivingDiningRoom,2166/model,028efd28-be49-4d92-8d68-5b938272b5ff,door/single swing door
09d742d0-9e99-4e31-ac3d-ad1879cf691b,LivingDiningRoom,4482/model,50e050e8-ba69-4eef-b76f-120369aca884,plants/plants - floor-based
09d742d0-9e99-4e31-ac3d-ad1879cf691b,Balcony,2111/model,a3017175-01da-4bbb-a3f4-aa896e3fa604,window/floor-based window
09d742d0-9e99-4e31-ac3d-ad1879cf691b,CloakRoom,2180/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,window/window
09d742d0-9e99-4e31-ac3d-ad1879cf691b,Kitchen,2271/model,c5fd078a-e898-4258-bcef-97c3371ffb79,window/window
09d742d0-9e99-4e31-ac3d-ad1879cf691b,Kitchen,2150/model,4a1b2c94-a9cf-4854-a78f-2da610cdf3e7,door/double sliding door
09d742d0-9e99-4e31-ac3d-ad1879cf691b,SecondBedroom,2277/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
09d742d0-9e99-4e31-ac3d-ad1879cf691b,SecondBedroom,3342/model,0128706c-a595-405b-a9ce-47d89847bf28,Floor Lamp
09d742d0-9e99-4e31-ac3d-ad1879cf691b,Bathroom,2180/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,window/window
09d742d0-9e99-4e31-ac3d-ad1879cf691b,MasterBedroom,2150/model,4a1b2c94-a9cf-4854-a78f-2da610cdf3e7,door/double sliding door
09d742d0-9e99-4e31-ac3d-ad1879cf691b,MasterBedroom,4482/model,50e050e8-ba69-4eef-b76f-120369aca884,plants/plants - floor-based
09da55e8-7969-4f80-bbbf-1b4450339558,Balcony,4586/model,ff958559-245a-41c0-a33f-3d09872c023d,
09da55e8-7969-4f80-bbbf-1b4450339558,Balcony,4596/model,6277d2d4-b8b2-4af8-b7d9-623187816cc8,
09da55e8-7969-4f80-bbbf-1b4450339558,Bedroom,4589/model,db84c83f-6de8-4a36-8d88-af157842becc,
09da55e8-7969-4f80-bbbf-1b4450339558,Bedroom,4589/model,db84c83f-6de8-4a36-8d88-af157842becc,
09da55e8-7969-4f80-bbbf-1b4450339558,Bedroom,5797/model,9088a23a-0ab5-45a3-9207-1c81550b5d68,Bar
09da55e8-7969-4f80-bbbf-1b4450339558,Bedroom,4589/model,db84c83f-6de8-4a36-8d88-af157842becc,
09da55e8-7969-4f80-bbbf-1b4450339558,LivingDiningRoom,4589/model,db84c83f-6de8-4a36-8d88-af157842becc,
09da55e8-7969-4f80-bbbf-1b4450339558,LivingDiningRoom,4596/model,6277d2d4-b8b2-4af8-b7d9-623187816cc8,
09da55e8-7969-4f80-bbbf-1b4450339558,LivingDiningRoom,4611/model,6682ab77-48f0-4812-9ea7-5757cc138eb8,
09da55e8-7969-4f80-bbbf-1b4450339558,Bathroom,4593/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,
09da55e8-7969-4f80-bbbf-1b4450339558,Aisle,4596/model,6277d2d4-b8b2-4af8-b7d9-623187816cc8,
09da55e8-7969-4f80-bbbf-1b4450339558,Aisle,4596/model,6277d2d4-b8b2-4af8-b7d9-623187816cc8,
09da55e8-7969-4f80-bbbf-1b4450339558,Aisle,4596/model,6277d2d4-b8b2-4af8-b7d9-623187816cc8,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,DiningRoom,76061/model,6682ab77-48f0-4812-9ea7-5757cc138eb8,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,DiningRoom,78039/model,12b95733-764e-45bb-9278-86e740db1f32,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,DiningRoom,81025/model,028efd28-be49-4d92-8d68-5b938272b5ff,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Lounge,76085/model,6277d2d4-b8b2-4af8-b7d9-623187816cc8,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Lounge,76094/model,a3017175-01da-4bbb-a3f4-aa896e3fa604,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,StorageRoom,76104/model,db84c83f-6de8-4a36-8d88-af157842becc,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Library,76104/model,db84c83f-6de8-4a36-8d88-af157842becc,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,76104/model,db84c83f-6de8-4a36-8d88-af157842becc,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,76104/model,db84c83f-6de8-4a36-8d88-af157842becc,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,76104/model,db84c83f-6de8-4a36-8d88-af157842becc,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,76104/model,db84c83f-6de8-4a36-8d88-af157842becc,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,81025/model,028efd28-be49-4d92-8d68-5b938272b5ff,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,83671/model,f1274090-39da-4109-a7fb-415d446a530b,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,83672/model,0e6675e2-c7de-459a-80be-e072c8e0db89,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bedroom,83673/model,0e6675e2-c7de-459a-80be-e072c8e0db89,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bathroom,76109/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bathroom,76109/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Bathroom,83239/model,6228d801-ca75-489f-bf06-3519e144f17c,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Aisle,81025/model,028efd28-be49-4d92-8d68-5b938272b5ff,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,Aisle,83239/model,6228d801-ca75-489f-bf06-3519e144f17c,
09defafb-4bb8-44ed-bd94-cd9359b14bb2,LivingRoom,78039/model,12b95733-764e-45bb-9278-86e740db1f32,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,Bedroom,1169/model,0f7fe26c-c451-4a7f-b011-e1e54e476d77,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,Bedroom,2804/model,1919418e-3329-4c71-85e4-b00c54aa2c7e,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,Bathroom,1175/model,db84c83f-6de8-4a36-8d88-af157842becc,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,Bathroom,2805/model,e56ea046-8f7c-45c7-bb91-695340fc665d,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,Kitchen,1176/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,LivingDiningRoom,2805/model,e56ea046-8f7c-45c7-bb91-695340fc665d,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,LivingDiningRoom,4153/model,2681cfe8-df15-4ebb-827d-85461a946bba,
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,LivingDiningRoom,2021159101621871287072/model,ab7e9c56-b5b2-4dd8-ae70-fb293448d95f,Floor Lamp
09e6ca5d-7f96-4ee2-9a27-ecacf0f69b65,LivingDiningRoom,2021159101621871516480/model,6594aaec-918a-476a-b602-4fa4f098549f,Others
0a17c68b-b74d-4d81-afe4-bc2ed405f0ec,Balcony,1739/model,a3017175-01da-4bbb-a3f4-aa896e3fa604,
0a17c68b-b74d-4d81-afe4-bc2ed405f0ec,Balcony,1742/model,ff958559-245a-41c0-a33f-3d09872c023d,
0a17c68b-b74d-4d81-afe4-bc2ed405f0ec,LivingDiningRoom,5161/model,e37b20db-f86f-493f-a758-d8c0ac96e228,
0a17c68b-b74d-4d81-afe4-bc2ed405f0ec,LivingDiningRoom,2021159106492909492992/model,3d488b85-19bc-4a6d-a5c5-eca6a9e10e13,Others
0a17c68b-b74d-4d81-afe4-bc2ed405f0ec,Kitchen,5153/model,e56ea046-8f7c-45c7-bb91-695340fc665d,
0a17c68b-b74d-4d81-afe4-bc2ed405f0ec,Bedroom,8686/model,c5fd078a-e898-4258-bcef-97c3371ffb79,
0a17c68b-b74d-4d81-afe4-bc2ed405f0ec,Bedroom,8711/model,28d2dfc7-6f31-4eae-9a5c-ea61533004ee,
0a25c251-7c80-4808-b609-3d6fbae9efad,LivingDiningRoom,5851/model,83107d57-1e01-43e6-abf7-686a9b01435e,window/floor-based window
0a25c251-7c80-4808-b609-3d6fbae9efad,LivingDiningRoom,36142/model,a8a1da24-a206-4393-9506-991837b6d994,door/entry/single swing door
0a25c251-7c80-4808-b609-3d6fbae9efad,LivingDiningRoom,47818/model,859e059e-c5ec-4d8c-9097-010bcead8a33,door/entry/double swing door - asymmetrical
0a25c251-7c80-4808-b609-3d6fbae9efad,LivingDiningRoom,2021159375315624282816/model,3927467c-cb37-4ff0-b800-7f08a22f4678,Others
0a25c251-7c80-4808-b609-3d6fbae9efad,LivingDiningRoom,2021159375315624569408/model,de351704-dde2-43ee-839a-48d22d6aef6e,Others
0a25c251-7c80-4808-b609-3d6fbae9efad,MasterBedroom,36142/model,a8a1da24-a206-4393-9506-991837b6d994,door/entry/single swing door
0a28563b-19e4-4d67-8130-9a87a547daf6,Lounge,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Lounge,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Lounge,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Lounge,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Lounge,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Balcony,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Balcony,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Balcony,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,Balcony,4349/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a28563b-19e4-4d67-8130-9a87a547daf6,SecondBathroom,4376/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,window/window
0a28563b-19e4-4d67-8130-9a87a547daf6,Kitchen,4379/model,db84c83f-6de8-4a36-8d88-af157842becc,window/window
0a28563b-19e4-4d67-8130-9a87a547daf6,MasterBedroom,4528/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
0a28563b-19e4-4d67-8130-9a87a547daf6,MasterBedroom,4528/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
0a28563b-19e4-4d67-8130-9a87a547daf6,MasterBedroom,38478/model,fd3eba2f-9263-4fbd-8356-bc6eec109128,Floor Lamp
0a28563b-19e4-4d67-8130-9a87a547daf6,MasterBedroom,42398/model,e3a0dcd6-a84c-44c6-806a-22cb513ab435,door/single swing door
0a28563b-19e4-4d67-8130-9a87a547daf6,Library,4528/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
0a28563b-19e4-4d67-8130-9a87a547daf6,Library,31445/model,ffb7f768-237f-4a4a-b1e2-6af9bf3b7257,door/single swing door
0a28563b-19e4-4d67-8130-9a87a547daf6,ElderlyRoom,31445/model,ffb7f768-237f-4a4a-b1e2-6af9bf3b7257,door/single swing door
0a28563b-19e4-4d67-8130-9a87a547daf6,Aisle,30487/model,d7a54022-cd28-438a-9b71-d889a84421ec,door/double sliding door
0a28563b-19e4-4d67-8130-9a87a547daf6,Aisle,31445/model,ffb7f768-237f-4a4a-b1e2-6af9bf3b7257,door/single swing door
0a28563b-19e4-4d67-8130-9a87a547daf6,LivingRoom,70773/model,7debb3a6-6a50-4112-ab86-54084f55e1d7,plants/plants - on top of others
0a28563b-19e4-4d67-8130-9a87a547daf6,Hallway,70466/model,abcc8c9a-dd2e-461e-9ce9-5811f23b84a0,door/entry/double swing door - asymmetrical
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Balcony,4926/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Bedroom,4929/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,LivingDiningRoom,4929/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,LivingDiningRoom,5810/model,1d00a6f7-dfe7-4d33-b415-4e1440405e6c,door/double sliding door
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,LivingDiningRoom,7443/model,6ca8ffec-0d33-4913-95c2-440498f61ad4,door/double swing door - asymmetrical
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,LivingDiningRoom,2021159370146522717920/model,45782e29-964d-4117-bbbd-ff27ed1c653d,Others
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,LivingDiningRoom,2021159370146522883520/model,008f2d76-72df-4595-ada4-a653b68a18c4,Floor Lamp
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,LivingDiningRoom,2021159370146523109280/model,ace07bfb-8cc1-4e67-8f3a-759f18a0a931,Others
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Bedroom,4929/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Bedroom,7486/model,bc298291-21df-47c6-bf81-25d332b8a6e9,door/single swing door
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Bedroom,8058/model,2d9da8b7-ea7d-4b88-a2c5-b46deb607fbe,plants/plants - on top of others
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Kitchen,7486/model,bc298291-21df-47c6-bf81-25d332b8a6e9,door/single swing door
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Bathroom,7486/model,bc298291-21df-47c6-bf81-25d332b8a6e9,door/single swing door
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Aisle,7486/model,bc298291-21df-47c6-bf81-25d332b8a6e9,door/single swing door
0a42232a-b3a7-4b6e-a28c-cfbc1a9ad9a5,Aisle,7500/model,dce7316f-f08d-4ded-86fe-66d8f9a9af2e,door/single swing door
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,13323/model1,2307a646-2331-4e51-a4b5-c5de7939ec63,window/floor-based window
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,13433/model1,2896ce30-b1fc-4f63-af09-ef5152a13a08,window/floor-based window
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,13433/model1,2896ce30-b1fc-4f63-af09-ef5152a13a08,window/floor-based window
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,13433/model1,2896ce30-b1fc-4f63-af09-ef5152a13a08,window/floor-based window
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,12841/model1,76d8076e-965f-444c-ac29-98e3093fce49,door/double sliding door
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,13032/model1,22715004-0bde-4364-bb03-a0564941864e,door/single swing door
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,13032/model1,22715004-0bde-4364-bb03-a0564941864e,door/single swing door
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,13222/model1,04288502-dccc-430c-9114-b353656fc393,door/single swing door
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,18381/model,bdc51f04-3186-4772-a0f6-3d063c2f3467,plants/plants - on top of others
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,25743/model,02c185b1-4389-47d1-a14a-922e8710c998,Floor Lamp
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,LivingDiningRoom,12654/model,05d6748a-8f27-4f04-8764-ddbe3549cd56,door/entry/double swing door - asymmetrical
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,MasterBedroom,13761/model1,92f94569-ee0b-4049-a013-6c4aa923fbcf,window/floor-based window
0a482eb4-e8fa-4b44-90d0-3623e0a60c71,MasterBedroom,18493/model,9deaf911-5bb3-4bcb-9291-2c16e4c6ea88,accessory/accessory - floor-based
0a504b9a-c406-4b37-bc9a-a82d720e9905,KidsRoom,86843/model,255a6cec-ee8e-4254-b8c1-3fb4104b506c,
0a504b9a-c406-4b37-bc9a-a82d720e9905,MasterBathroom,86846/model,1d685c35-617a-4768-be87-9aa428e71416,
0a504b9a-c406-4b37-bc9a-a82d720e9905,MasterBathroom,88755/model,7588e43a-8d30-42b2-952b-cb0df92cfebf,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,86849/model,57b4c103-c3a8-40e2-b180-4d03213b0a24,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88356/model,6ca8ffec-0d33-4913-95c2-440498f61ad4,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88361/model,eb8c2e66-e612-4843-81ac-eab046d892ed,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88377/model,bdb254be-2557-4999-abaf-9d5e2f093ae8,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88663/model,4d4d646d-db1a-44e9-a33d-bcd531324e42,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88664/model,4544119b-81f7-423e-a4e6-90dbcd9db806,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88749/model,39755639-fb29-4aa9-986b-5f9b7497edf7,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88749/model,39755639-fb29-4aa9-986b-5f9b7497edf7,
0a504b9a-c406-4b37-bc9a-a82d720e9905,LivingDiningRoom,88755/model,7588e43a-8d30-42b2-952b-cb0df92cfebf,
0a504b9a-c406-4b37-bc9a-a82d720e9905,Balcony,86843/model,255a6cec-ee8e-4254-b8c1-3fb4104b506c,
0a504b9a-c406-4b37-bc9a-a82d720e9905,MasterBedroom,86849/model,57b4c103-c3a8-40e2-b180-4d03213b0a24,
0a71be67-5024-4b9c-a53f-da0aaa294963,SecondBedroom,18269/model,db84c83f-6de8-4a36-8d88-af157842becc,window/window
0a71be67-5024-4b9c-a53f-da0aaa294963,SecondBedroom,19072/model,2b0be061-5a07-42de-a6ea-9d49e94d4e77,door/single swing door
0a71be67-5024-4b9c-a53f-da0aaa294963,SecondBedroom,25257/model,ee0ead3e-0747-42ff-b93b-b967d54001ae,accessory/accessory - floor-based
0a71be67-5024-4b9c-a53f-da0aaa294963,SecondBedroom,25258/model,f922bb93-37ed-46aa-9298-fce249d0c4db,accessory/accessory - floor-based
0a71be67-5024-4b9c-a53f-da0aaa294963,SecondBedroom,25258/model,f922bb93-37ed-46aa-9298-fce249d0c4db,accessory/accessory - floor-based
0a71be67-5024-4b9c-a53f-da0aaa294963,SecondBedroom,25257/model,ee0ead3e-0747-42ff-b93b-b967d54001ae,accessory/accessory - floor-based
0a71be67-5024-4b9c-a53f-da0aaa294963,MasterBedroom,18269/model,db84c83f-6de8-4a36-8d88-af157842becc,window/window
0a71be67-5024-4b9c-a53f-da0aaa294963,LivingDiningRoom,18269/model,db84c83f-6de8-4a36-8d88-af157842becc,window/window
0a71be67-5024-4b9c-a53f-da0aaa294963,LivingDiningRoom,19072/model,2b0be061-5a07-42de-a6ea-9d49e94d4e77,door/single swing door
0a71be67-5024-4b9c-a53f-da0aaa294963,LivingDiningRoom,19120/model,b53937b1-ba5d-4804-81d7-cf706763a77f,door/single swing door
0a71be67-5024-4b9c-a53f-da0aaa294963,Kitchen,18272/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,window/window
0a71be67-5024-4b9c-a53f-da0aaa294963,Aisle,19072/model,2b0be061-5a07-42de-a6ea-9d49e94d4e77,door/single swing door
0a71be67-5024-4b9c-a53f-da0aaa294963,Bathroom,19072/model,2b0be061-5a07-42de-a6ea-9d49e94d4e77,door/single swing door
0a761819-05d1-4647-889b-a726747201b1,DiningRoom,38371/model1,eda429d5-f2ad-4a16-a24b-473541d0fd73,appliance/refrigerator
0a761819-05d1-4647-889b-a726747201b1,LivingRoom,89827/model,ddfaf366-2836-46c7-bdb7-976c0c8832b3,Floor Lamp
0a761819-05d1-4647-889b-a726747201b1,Corridor,34647/model1,a95e8bb5-0792-4dd5-8627-3da70ad522e6,door/entry/double swing door - asymmetrical
0a761819-05d1-4647-889b-a726747201b1,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
0a761819-05d1-4647-889b-a726747201b1,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
0a761819-05d1-4647-889b-a726747201b1,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
0a761819-05d1-4647-889b-a726747201b1,Corridor,34833/model1,7d804faf-aa84-4687-a2c0-3ba66eb5fdcf,door/single swing door
0a761819-05d1-4647-889b-a726747201b1,KidsRoom,131280/model,badaecb8-ca8c-4a19-9927-72fdbb94763f,window/window
0a761819-05d1-4647-889b-a726747201b1,SecondBedroom,114392/model,1a62d083-8ff1-45b0-82e1-bd56472e6e0c,window/floor-based window
0a761819-05d1-4647-889b-a726747201b1,SecondBedroom,129354/model,9b1e3bb9-5e06-4351-ad69-0c8af5e65bbc,Floor Lamp
0a7770c3-fc94-42a5-a955-474b9b471ab0,Bedroom,1420/model,a3a51be3-7ef8-4c15-950a-098e56c7d03b,window/window
0a7770c3-fc94-42a5-a955-474b9b471ab0,Bedroom,52352/model,0e58fa6b-8acc-4a72-9066-12a4a0229522,door/single swing door
0a7770c3-fc94-42a5-a955-474b9b471ab0,Bedroom,2021159374849648699008/model,141dd4bf-999c-4bed-9842-d89596d1367b,Others
0a7770c3-fc94-42a5-a955-474b9b471ab0,Bedroom,2021159374849648997888/model,1919418e-3329-4c71-85e4-b00c54aa2c7e,Others
0a7770c3-fc94-42a5-a955-474b9b471ab0,Bedroom,2021159374849649197792/model,de351704-dde2-43ee-839a-48d22d6aef6e,Others
0a7770c3-fc94-42a5-a955-474b9b471ab0,Bedroom,2021159374849649366720/model,53e5a1f1-6abf-4986-8157-d86caa31c64d,Floor Lamp
0a77986b-5c04-41b9-8ee8-1ea301ccda3e,LivingDiningRoom,162150/model,68742b3c-9b7f-4b15-b05d-15149733f055,window/floor-based window
0a77986b-5c04-41b9-8ee8-1ea301ccda3e,LivingDiningRoom,163148/model,52861f27-bf9d-486d-8326-34e7c689f45a,plants/plants - on top of others
0a77986b-5c04-41b9-8ee8-1ea301ccda3e,LivingDiningRoom,195515/model,071ef5b5-90dc-4690-990c-6d7892ce818e,plants/plants - on top of others
0a77986b-5c04-41b9-8ee8-1ea301ccda3e,LivingDiningRoom,135448/model,1d1967c9-eb1e-4f0a-b123-ba12c0e299aa,door/double sliding door
0a77986b-5c04-41b9-8ee8-1ea301ccda3e,LivingDiningRoom,2021159375737792469728/model,f9603c34-2b8f-4455-a3f5-696ccc8a9952,Others
0a77986b-5c04-41b9-8ee8-1ea301ccda3e,LivingDiningRoom,2021159375737790679392/model,33679341-1e88-4dc8-b973-c683776a5970,Floor Lamp
