raw_category,intermediate_category,generic_category,semantic_index,RGB color,room type applicability,include_arch behavior,source file,source line
,,Pendant Lamp,2,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,4
,,Coffee Table,3,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,5
,,Corner/Side Table,4,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,6
,,Dining Table,5,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,7
,,King-size Bed,6,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,8
,,Nightstand,7,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,9
,,Bookcase / jewelry Armoire,8,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,10
,,Three-Seat / Multi-seat Sofa,9,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,11
,,TV Stand,10,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,12
,,Drawer Chest / Corner cabinet,11,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,13
,,Shelf,12,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,14
,,Wardrobe,13,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,15
,,Footstool / Sofastool / Bed End Stool / Stool,14,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,16
,,Sideboard / Side Cabinet / Console Table,15,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,17
,,Ceiling Lamp,16,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,18
,,Children Cabinet,17,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,19
,,Round End Table,18,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,20
,,Desk,19,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,21
,,Single bed,20,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,22
,,Loveseat Sofa,21,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,23
,,Dining Chair,22,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,24
,,Lazy Sofa,23,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,25
,,L-shaped Sofa,24,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,26
,,Dressing Table,25,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,27
,,Dressing Chair,26,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,28
,,Kids Bed,27,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,29
,,Classic Chinese Chair,28,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,30
,,Chaise Longue Sofa,29,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,31
,,Barstool,30,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,32
,,Wine Cabinet,31,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,33
,,unknown,32,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,34
,,Floor,33,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,35
,,Wall,34,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,36
,,Window,35,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,37
,,Door,36,,bedroom,unknown,preprocess/metadata/semantic_color_index_bedroom.csv,38
,,label,index,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,1
,,armchair,0,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,2
,,Lounge Chair / Cafe Chair / Office Chair,1,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,3
,,Pendant Lamp,2,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,4
,,Coffee Table,3,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,5
,,Corner/Side Table,4,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,6
,,Dining Table,5,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,7
,,Bookcase / jewelry Armoire,6,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,8
,,Three-Seat / Multi-seat Sofa,7,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,9
,,TV Stand,8,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,10
,,Drawer Chest / Corner cabinet,9,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,11
,,Shelf,10,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,12
,,Wardrobe,11,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,13
,,Footstool / Sofastool / Bed End Stool / Stool,12,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,14
,,Sideboard / Side Cabinet / Console Table,13,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,15
,,Ceiling Lamp,14,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,16
,,Children Cabinet,15,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,17
,,Round End Table,16,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,18
,,Desk,17,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,19
,,Loveseat Sofa,18,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,20
,,Dining Chair,19,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,21
,,Barstool,20,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,22
,,Lazy Sofa,21,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,23
,,L-shaped Sofa,22,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,24
,,Wine Cabinet,23,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,25
,,Classic Chinese Chair,24,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,26
,,Chaise Longue Sofa,25,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,27
,,Nightstand,26,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,28
,,Dressing Table,27,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,29
,,Dressing Chair,28,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,30
,,unknown,29,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,31
,,Floor,30,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,32
,,Wall,31,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,33
,,Window,32,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,34
,,Door,33,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,35
,,Kids Bed,34,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,36
,,King-size Bed,35,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,37
,,Single bed,36,,living/dining,unknown,preprocess/metadata/semantic_color_index_livingdiningroom.csv,38
,,void,0,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,floor,1,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,kids_bed,2,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,single_bed,3,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,double_bed,4,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,corner_side_table,5,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,round_end_table,6,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,coffee_table,7,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,console_table,8,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,tv_stand,9,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,desk,10,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,dressing_table,11,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,table,12,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,dining_table,13,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,stool,14,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,dressing_chair,15,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,dining_chair,16,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,chinese_chair,17,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,armchair,18,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,chair,19,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,lounge_chair,20,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,loveseat_sofa,21,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,lazy_sofa,22,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,sofa,23,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,multi_seat_sofa,24,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,chaise_longue_sofa,25,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,l_shaped_sofa,26,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,nightstand,27,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,shelf,28,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,bookshelf,29,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,children_cabinet,30,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,wine_cabinet,31,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,cabinet,32,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,wardrobe,33,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,pendant_lamp,34,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,ceiling_lamp,35,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,door,36,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,window,37,,unknown,unknown,preprocess/metadata/unified_idx_to_generic_label.json,
,,void,0,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,floor,1,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,kids_bed,2,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,single_bed,3,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,double_bed,4,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,corner_side_table,5,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,round_end_table,6,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,coffee_table,7,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,console_table,8,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,tv_stand,9,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,desk,10,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,dressing_table,11,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,table,12,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,dining_table,13,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,stool,14,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,dressing_chair,15,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,dining_chair,16,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,chinese_chair,17,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,armchair,18,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,chair,19,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,lounge_chair,20,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,loveseat_sofa,21,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,lazy_sofa,22,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,sofa,23,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,multi_seat_sofa,24,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,chaise_longue_sofa,25,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,l_shaped_sofa,26,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,nightstand,27,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,shelf,28,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,bookshelf,29,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,children_cabinet,30,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,wine_cabinet,31,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,cabinet,32,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,wardrobe,33,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,pendant_lamp,34,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,ceiling_lamp,35,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,door,36,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,window,37,,unknown,with_arch,preprocess/metadata/unified_idx_to_generic_label_w_arch.json,
,,train,SecondBedroom-316,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,1
,,train,MasterBedroom-28057,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,2
,,train,Bedroom-75221,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,3
,,train,Bedroom-236,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,4
,,train,Bedroom-11842,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,5
,,train,SecondBedroom-118939,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,6
,,train,SecondBedroom-70857,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,7
,,train,MasterBedroom-9638,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,8
,,train,MasterBedroom-9031,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,9
,,train,Bedroom-49696,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,10
,,train,SecondBedroom-21651,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,11
,,train,SecondBedroom-5601,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,12
,,train,Bedroom-33476,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,13
,,train,MasterBedroom-19994,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,14
,,train,SecondBedroom-147166,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,15
,,train,SecondBedroom-270406,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,16
,,train,Bedroom-10566,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,17
,,train,MasterBedroom-7226,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,18
,,train,SecondBedroom-14072,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,19
,,train,MasterBedroom-6557,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,20
,,train,SecondBedroom-12582,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,21
,,train,Bedroom-12119,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,22
,,train,MasterBedroom-50333,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,23
,,train,Bedroom-65,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,24
,,train,Bedroom-7686,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,25
,,train,Bedroom-10573,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,26
,,train,Bedroom-11063,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,27
,,train,MasterBedroom-1084,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,28
,,train,SecondBedroom-33144,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,29
,,train,SecondBedroom-31401,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,30
,,train,SecondBedroom-6135,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,31
,,train,MasterBedroom-1352,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,32
,,train,MasterBedroom-32473,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,33
,,train,MasterBedroom-14272,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,34
,,train,MasterBedroom-87179,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,35
,,train,MasterBedroom-23690,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,36
,,train,Bedroom-8384,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,37
,,train,Bedroom-6314,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,38
,,train,Bedroom-21210,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,39
,,train,Bedroom-17674,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,40
,,train,SecondBedroom-72989,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,41
,,train,MasterBedroom-107104,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,42
,,train,MasterBedroom-59528,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,43
,,train,MasterBedroom-13121,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,44
,,train,SecondBedroom-11179,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,45
,,train,MasterBedroom-4855,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,46
,,train,Bedroom-1778,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,47
,,train,SecondBedroom-16870,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,48
,,train,MasterBedroom-7015,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,49
,,train,MasterBedroom-114550,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,50
,,train,Bedroom-466,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,51
,,train,Bedroom-10848,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,52
,,train,Bedroom-2297,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,53
,,train,MasterBedroom-62947,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,54
,,train,SecondBedroom-1083,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,55
,,train,MasterBedroom-44012,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,56
,,train,Bedroom-51424,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,57
,,train,MasterBedroom-9694,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,58
,,train,Bedroom-17608,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,59
,,train,SecondBedroom-22809,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,60
,,train,Bedroom-4004,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,61
,,train,SecondBedroom-21667,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,62
,,train,SecondBedroom-14942,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,63
,,train,Bedroom-9293,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,64
,,train,Bedroom-11505,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,65
,,train,MasterBedroom-9825,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,66
,,train,Bedroom-296,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,67
,,train,MasterBedroom-2723,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,68
,,train,MasterBedroom-27045,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,69
,,train,MasterBedroom-18854,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,70
,,train,SecondBedroom-14804,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,71
,,train,MasterBedroom-7936,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,72
,,train,SecondBedroom-37984,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,73
,,train,SecondBedroom-1116,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,74
,,train,Bedroom-3082,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,75
,,train,SecondBedroom-2302,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,76
,,train,SecondBedroom-3877,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,77
,,train,SecondBedroom-348,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,78
,,train,MasterBedroom-9227,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,79
,,train,SecondBedroom-12458,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,80
,,train,SecondBedroom-4397,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,81
,,train,MasterBedroom-6844,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,82
,,train,Bedroom-7004,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,83
,,train,Bedroom-7142,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,84
,,train,MasterBedroom-21751,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,85
,,train,Bedroom-10024,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,86
,,train,Bedroom-28089,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,87
,,train,SecondBedroom-27246,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,88
,,train,MasterBedroom-30887,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,89
,,train,MasterBedroom-13083,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,90
,,train,MasterBedroom-1247,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,91
,,train,Bedroom-35458,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,92
,,train,MasterBedroom-8921,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,93
,,train,Bedroom-44362,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,94
,,train,Bedroom-19737,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,95
,,train,Bedroom-16786,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,96
,,train,Bedroom-14292,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,97
,,train,MasterBedroom-22837,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,98
,,train,MasterBedroom-30932,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,99
,,train,Bedroom-11397,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,100
,,train,MasterBedroom-32718,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,101
,,train,MasterBedroom-71933,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,102
,,train,MasterBedroom-29958,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,103
,,train,Bedroom-899,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,104
,,train,SecondBedroom-7637,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,105
,,train,MasterBedroom-15131,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,106
,,train,SecondBedroom-3942,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,107
,,train,Bedroom-1509,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,108
,,train,Bedroom-28170,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,109
,,train,SecondBedroom-10109,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,110
,,train,SecondBedroom-58732,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,111
,,train,MasterBedroom-3280,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,112
,,train,MasterBedroom-60172,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,113
,,train,MasterBedroom-2263,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,114
,,train,MasterBedroom-18875,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,115
,,train,SecondBedroom-31102,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,116
,,train,SecondBedroom-1807,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,117
,,train,Bedroom-22018,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,118
,,train,SecondBedroom-7807,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,119
,,train,Bedroom-3742,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,120
,,train,SecondBedroom-49688,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,121
,,train,MasterBedroom-28940,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,122
,,train,Bedroom-856,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,123
,,train,MasterBedroom-42336,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,124
,,train,SecondBedroom-6150,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,125
,,train,Bedroom-755,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,126
,,train,MasterBedroom-13978,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,127
,,train,MasterBedroom-11658,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,128
,,train,MasterBedroom-542,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,129
,,train,SecondBedroom-54537,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,130
,,train,SecondBedroom-27838,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,131
,,train,MasterBedroom-9433,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,132
,,train,MasterBedroom-3530,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,133
,,train,Bedroom-71183,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,134
,,train,SecondBedroom-1082,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,135
,,train,MasterBedroom-23204,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,136
,,train,MasterBedroom-26202,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,137
,,train,MasterBedroom-78759,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,138
